dataset,series,model,family,origin,date,mase,seconds,mape,wql,cov80
white_noise_synth,-,seasonal_naive,naive,3071,2026-07-06,1.1354716565622351,2.9234991719325385e-06,,,
white_noise_synth,-,seasonal_profile,naive,2048,2026-05-25,0.8396892804735159,1.863884972408414e-05,,,
white_noise_synth,-,seasonal_profile,naive,2253,2026-06-02,0.6526378698068346,1.863884972408414e-05,,,
white_noise_synth,-,seasonal_profile,naive,2457,2026-06-11,0.61899504333459,1.863884972408414e-05,,,
white_noise_synth,-,seasonal_profile,naive,2662,2026-06-19,0.7825072949114714,1.863884972408414e-05,,,
white_noise_synth,-,seasonal_profile,naive,2866,2026-06-28,0.7341580427067191,1.863884972408414e-05,,,
white_noise_synth,-,seasonal_profile,naive,3071,2026-07-06,0.8071776897446249,1.863884972408414e-05,,,
white_noise_synth,-,autoets,statistical,2048,2026-05-25,0.6614246382182782,0.17441369449564567,,0.7914936134501223,75.0
white_noise_synth,-,autoets,statistical,2253,2026-06-02,0.7095139554635053,0.17441369449564567,,0.7507884170890068,83.33333333333334
white_noise_synth,-,autoets,statistical,2457,2026-06-11,0.628696846589363,0.17441369449564567,,0.7692461252411917,87.5
white_noise_synth,-,autoets,statistical,2662,2026-06-19,0.7807572363910164,0.17441369449564567,,0.7375890403749003,87.5
white_noise_synth,-,autoets,statistical,2866,2026-06-28,0.6537207963380428,0.17441369449564567,,0.7794106948130345,83.33333333333334
white_noise_synth,-,autoets,statistical,3071,2026-07-06,0.7776494566287016,0.17441369449564567,,0.809693024602427,75.0
white_noise_synth,-,autotheta,statistical,2048,2026-05-25,0.6863564631368149,0.19211382649761313,,0.8327523130952147,79.16666666666666
white_noise_synth,-,autotheta,statistical,2253,2026-06-02,0.7559851033433902,0.19211382649761313,,0.7854370361357075,87.5
white_noise_synth,-,autotheta,statistical,2457,2026-06-11,0.6476451720894777,0.19211382649761313,,0.7741809087599184,83.33333333333334
