dataset,series,model,family,origin,date,mase,seconds,mape,wql,cov80
uk_demand_30min,-,chronos_2_ctx2048,chronos,9033,2025-07-08,0.6720684760209685,0.02203904175257776,6.160562870361558,0.048797090619872946,58.333333333333336
uk_demand_30min,-,chronos_2_ctx2048,chronos,12525,2025-09-18,0.2968125683268659,0.02203904175257776,2.25399433367995,0.01726031794962912,100.0
uk_demand_30min,-,chronos_2_ctx2048,chronos,16018,2025-11-30,0.8498468344026122,0.02203904175257776,6.173408516829212,0.041352149063851026,50.0
uk_demand_30min,-,chronos_2_ctx2048,chronos,19510,2026-02-11,0.36987243732480746,0.02203904175257776,2.571627654986559,0.01809096952021093,97.91666666666666
uk_demand_30min,-,chronos_2_ctx2048,chronos,23003,2026-04-25,0.47819590219092717,0.02203904175257776,6.115423738895735,0.04294878425786166,68.75
uk_demand_30min,-,chronos_2_ctx2048,chronos,26495,2026-07-06,0.3433895830088974,0.02203904175257776,2.702277186372701,0.027478825387521916,91.66666666666666
uk_demand_30min,-,chronos_bolt_small,chronos,2048,2025-02-12,0.3092544081324847,0.0069123177527217194,1.545096228674353,0.014130544520698838,100.0
uk_demand_30min,-,chronos_bolt_small,chronos,5540,2025-04-26,0.47970843206875124,0.0069123177527217194,4.630866760477645,0.03520363378739381,72.91666666666666
uk_demand_30min,-,chronos_bolt_small,chronos,9033,2025-07-08,0.7773333308817761,0.0069123177527217194,7.103017503768291,0.05610163912168564,60.416666666666664
uk_demand_30min,-,chronos_bolt_small,chronos,12525,2025-09-18,0.2992269127274098,0.0069123177527217194,2.3004461862135783,0.017972471509486977,81.25
uk_demand_30min,-,chronos_bolt_small,chronos,16018,2025-11-30,0.7103916308092427,0.0069123177527217194,4.847373151605158,0.03314525236401856,66.66666666666666
uk_demand_30min,-,chronos_bolt_small,chronos,19510,2026-02-11,0.3408647778210512,0.0069123177527217194,2.346555482963363,0.01638217574440355,95.83333333333334
uk_demand_30min,-,chronos_bolt_small,chronos,23003,2026-04-25,0.7393629402028151,0.0069123177527217194,8.995617642240024,0.06342797267369701,58.333333333333336
uk_demand_30min,-,chronos_bolt_small,chronos,26495,2026-07-06,0.28791425612062227,0.0069123177527217194,2.4751897333081545,0.01921793182727178,85.41666666666666
